UMAP_1,UMAP_2,Cluster
4.8000445,9.508978,6
8.979308,4.263981,8
4.5518155,10.318699,6
1.6530759,-3.7143414,3
4.3402786,7.1354713,1
-5.925179,9.98606,7
3.9059985,8.98736,6
3.0623844,8.832427,6
-0.014450991,16.259413,2
3.4834054,7.760896,1
3.5367494,8.559218,6
2.1649992,7.3706627,1
5.090994,7.7712884,1
3.8291316,6.460414,1
3.9120266,7.172412,1
-1.6270696,11.901258,9
2.304764,-0.65054786,3
2.352349,-0.38205495,3
2.3006368,0.21196121,3
2.260023,-0.9503624,3
4.1545625,10.794528,6
1.8074524,-0.2485266,3
-3.4547276,10.0734,7
-4.3841815,9.061343,7
-4.097192,9.707809,7
-5.715023,9.233171,7
-6.264532,9.160729,7
-1.8306571,14.974256,2
1.6147614,9.758184,6
-2.6359935,11.231339,9
1.9260975,-0.92102504,3
-1.5832341,6.7461653,0
3.2050447,9.460422,6
-1.3837069,5.2722425,4
-0.053778164,8.255306,0
6.372068,8.920032,1
-6.5703244,9.254692,7
5.5560865,10.111376,6
2.0426924,9.697943,6
-1.852137,16.081059,2
3.5998578,14.459174,5
5.702946,8.154238,1
2.3992493,13.995175,5
4.5293727,10.859322,6
-0.23559473,3.5743845,4
4.2007,11.093569,6
3.5050433,12.876532,5
-6.898887,9.359171,7
-2.952618,6.8857665,4
-4.8987107,13.03628,9
2.2458243,-1.617664,3
2.9308398,9.95614,6
-2.6568563,8.702012,0
-2.1509287,9.78946,0
-3.0175436,8.949529,0
3.568049,11.40706,6
-4.442434,8.204921,7
-2.5603619,8.630329,7
-3.7529488,11.619517,9
-2.3388176,12.636083,9
-2.3999612,13.086615,9
1.5666139,-2.506946,3
1.9776655,13.06147,5
4.679723,7.4349046,1
1.7541364,14.509089,5
-4.8250422,11.244409,7
3.5862334,8.783099,1
4.4082637,10.283887,6
-0.6599949,10.678435,0
3.6230211,11.533407,6
1.2206197,12.877184,5
4.3881397,11.907053,5
3.3371856,11.550824,6
3.5515554,11.744396,6
1.0755033,14.267662,5
1.1250496,14.349874,5
-3.1947644,7.6180043,7
1.8407576,-0.5748352,3
-1.2653074,18.503588,2
-4.747145,14.431665,9
-1.2126396,7.0921345,0
-4.1130204,13.414441,9
-3.810079,10.604528,7
-2.6135218,11.849036,9
-4.351035,7.722521,7
1.8803796,-2.1470973,3
-6.398136,10.94368,7
1.0555611,14.777715,5
6.846695,9.824356,1
5.7818456,8.170662,1
6.2484813,8.418737,1
6.5748887,9.2964945,1
2.9095516,14.142614,5
-4.2979693,13.713756,9
4.3991218,8.9815035,1
5.6649537,9.328796,1
2.599086,10.218248,6
2.5847566,13.509017,5
-2.1368575,11.1657095,1
4.216174,7.7015862,1
-2.8109941,6.4475946,4
-2.3021185,4.3019466,4
-2.0334387,4.2221713,4
-1.9668568,6.0277843,4
-3.0816104,14.327743,9
-4.5289392,9.759699,7
0.13686141,8.281424,0
8.417605,4.3230004,8
1.0212603,5.3924613,4
0.9593942,5.1149817,4
0.7776002,6.313965,4
1.5781357,6.5718923,8
4.4454155,10.967113,6
2.9814045,10.193667,6
-2.9729211,9.603663,0
4.0820465,10.415313,6
6.1937065,9.138129,1
4.4783945,11.096233,6
4.020651,10.151232,6
3.0526037,10.098015,6
2.299575,9.087678,6
5.213692,10.559016,6
-1.4372989,6.809429,0
5.2633915,9.927231,6
3.141733,6.5139465,8
-0.53819096,6.0506034,4
-4.7537546,9.101166,7
-3.9147406,12.725633,9
0.11547837,6.3018227,4
13.00738,5.8118405,8
3.0117595,12.30411,5
2.2124174,12.436341,6
-1.3803253,16.3514,2
-1.5371219,18.614958,2
-2.1063845,4.302659,4
4.2073674,8.977341,1
7.108359,5.4563384,8
6.6096454,9.833223,1
-1.1214797,10.2447,0
-0.7310515,9.504264,0
-1.164898,10.214833,0
-5.60548,10.315024,7
1.0536127,0.24161053,9
1.4287943,0.5651787,3
2.6172304,13.455973,5
4.322225,10.907596,6
-5.7206597,8.895885,7
-3.3478022,13.771091,9
-4.113061,9.34714,7
2.8943994,8.552669,7
-1.7489761,13.863522,9
3.774107,12.851974,5
-4.465948,8.611702,7
1.9515219,14.64297,5
2.067103,13.885048,5
1.3046325,13.321182,5
-1.855341,12.815672,9
1.9820687,13.92796,5
-3.027904,2.069241,4
-0.3709818,15.680073,2
2.3759193,11.545997,6
-3.2033646,11.524784,9
-3.9570932,11.920572,9
-3.5727892,11.512772,9
4.4324894,11.20527,6
-1.1956722,5.1585283,4
1.1298888,12.406785,5
1.4855555,12.847555,5
-1.4434322,3.5192156,4
1.5371011,14.822346,9
1.7271297,14.849164,5
-2.6170022,12.778309,9
-3.8185906,8.598761,7
-2.0760024,9.122079,0
-3.743453,6.4789634,4
4.9097605,10.218416,6
-4.2074347,13.726953,9
3.1441321,5.9834,4
4.1851406,9.32492,6
4.7949586,9.641405,6
4.8193836,9.648277,6
-1.1243697,18.153046,2
1.953888,14.573234,5
-0.6544581,4.4469,4
-0.77946436,15.863418,2
-3.1464765,2.5025797,4
4.1219234,9.977604,6
2.8736992,13.6782055,5
3.5664487,12.593574,5
5.493705,10.005505,1
5.339616,12.953159,5
2.7401881,14.968612,5
-0.2912574,16.063242,2
-1.2534378,9.947339,0
9.214318,5.2000337,8
-3.3026726,13.883501,9
2.5080845,8.908023,6
-1.137607,18.168716,2
2.2993174,0.5796829,3
-4.422009,13.6003275,9
2.216671,13.524162,5
6.451699,10.960635,1
2.8496952,15.059941,5
3.0878708,14.953003,5
-5.597495,14.289734,9
-2.5171309,10.429473,9
-6.3211174,9.131603,7
-1.5301976,5.4880276,4
-2.283245,14.875217,9
-1.6902105,15.522955,2
2.8770084,14.85835,5
-2.063608,16.077261,2
-5.3962398,14.506213,9
0.8492922,12.683874,5
1.5935876,-0.24428205,3
-0.8921095,15.733908,1
2.3894002,15.062686,5
0.8840925,7.3262644,8
9.18778,4.9042025,8
7.927512,4.573188,8
-2.595876,5.0566497,4
1.3814691,13.723489,5
2.7501729,15.357688,5
2.376237,14.311973,5
-0.45191908,5.501549,4
-4.6307664,10.735566,7
4.3111973,10.635599,6
-5.1781516,7.9213095,7
-4.01599,7.7305374,7
3.276253,14.413525,5
3.4790258,14.665417,5
3.4092815,14.621625,5
3.7658074,15.030314,5
3.2797163,14.077249,5
3.508357,14.442955,5
3.5022361,14.789818,5
3.3178475,14.600491,5
3.4518173,14.151639,5
6.786805,6.347374,1
-2.667714,5.9407067,4
4.2773557,10.541617,6
3.5053074,9.384633,6
7.4716043,4.9927597,6
-1.4097095,5.5298233,4
-2.4468024,15.805336,2
-2.1577375,3.0926518,4
3.5025556,7.8465242,1
-2.5757365,2.7507458,4
4.0056787,9.662616,6
6.096525,8.889296,1
-1.4168319,19.036303,2
3.0339475,6.3763785,4
1.3559391,12.385399,5
-3.9395418,9.976792,7
-2.3045208,12.6532135,9
2.3216014,13.703465,5
1.9643333,13.623736,5
-3.3464282,12.709564,9
1.3564785,0.78836507,3
1.5342524,1.149145,3
1.5334946,1.1884377,3
1.5188336,1.1116678,3
1.5367197,1.2090874,3
-2.3432543,5.2854114,4
3.2965019,6.409758,1
-3.9605463,14.47943,9
-1.9837532,14.196022,9
-3.5309598,12.285641,9
4.328183,12.670655,5
1.5138171,9.772622,0
3.291054,14.356207,5
4.1408734,14.293214,5
1.1414496,5.911184,8
1.6767106,-3.007878,3
-1.3748611,4.116292,4
-0.8585643,5.3584976,4
-1.9831926,3.3310556,4
2.59877,12.4058485,5
4.5957603,10.116104,6
6.153796,7.369371,1
-4.04196,12.16057,9
1.0650021,12.287214,5
-0.2912996,7.1327705,0
4.36124,15.644256,5
5.6112933,10.139279,6
-1.8827671,10.354525,0
-1.8761997,6.452723,0
10.540779,4.7259274,8
-3.1748962,11.806644,9
2.8842402,7.1964426,1
-1.8361577,14.124651,9
5.0695815,7.1440916,1
-4.762743,9.2316475,7
-4.807919,9.259295,7
-0.30737373,12.88345,8
-0.44562295,6.9030933,4
-0.57001704,6.872897,4
-0.30607453,7.5652423,0
-4.4440026,7.58103,7
-1.374974,6.3800554,0
-5.032673,9.708561,7
-3.6020741,9.206356,7
2.654826,8.462504,4
-6.271297,9.016861,7
-3.676608,12.367337,9
-1.7544677,16.299587,2
-1.6658204,8.465178,0
-2.336766,8.843928,0
-1.2627758,7.391495,0
0.5422163,14.607771,2
0.544367,14.978394,2
-0.025719935,16.287176,2
-0.03477876,16.302504,2
2.672185,9.735259,7
3.1305783,5.343987,4
-0.5614583,9.726673,0
4.5984735,10.370849,6
3.9385548,10.037222,6
-0.6882045,3.2161915,4
-2.0626295,5.2205663,4
0.2212394,5.155463,4
0.75256264,12.785333,5
1.509319,13.051227,5
3.4471037,14.659688,5
1.5682447,-0.9737123,3
1.4947921,12.702614,5
-0.8326457,15.789558,2
6.4026785,9.558645,1
-7.704647,9.806362,7
7.3883853,9.571958,1
-5.945439,9.363846,7
2.7185798,14.059421,5
-1.355096,8.406971,0
4.131077,8.450612,1
-1.59463,15.9067955,2
-4.3580656,11.100407,7
-3.4219828,11.075138,9
3.39007,10.356041,6
-5.0132475,9.112109,7
4.89151,9.673267,6
0.24635929,5.0466003,4
6.5154333,5.7301517,8
2.0568216,7.1177783,8
1.724653,6.824414,8
-5.5493217,10.728601,7
-0.8556205,16.35781,2
4.779829,10.650537,6
2.435697,-0.17036898,3
-1.1529458,17.27779,2
-2.6771626,9.877833,6
-2.9043238,14.677243,9
4.4268594,7.3153577,1
-3.481863,13.5423565,9
-3.132973,12.604484,9
-2.7294922,12.532217,9
-2.9566083,12.7315855,9
-6.895595,9.3927765,7
-6.861053,9.343808,7
-6.1746135,9.440057,7
-2.003375,2.7563086,4
1.846107,-1.4686967,3
-4.314439,13.289192,9
-3.671889,13.182674,9
1.5677469,1.2251478,3
-2.764399,10.434102,0
-0.9167142,16.047997,2
1.2755218,5.2428427,4
8.836727,4.324357,8
10.330057,4.538624,8
4.5333705,6.5541778,1
-4.0180526,13.540885,9
2.318547,14.148296,5
5.987176,9.706793,1
2.210934,13.32686,5
-1.3863002,6.528317,0
1.3325558,12.62942,5
-0.5422627,4.810185,4
9.041157,4.179201,8
0.5743497,5.6173573,4
-1.9805241,12.492094,9
1.6929334,-1.7332102,3
1.7445526,0.21946488,3
1.7322888,0.20135535,3
1.5443888,-1.0102384,3
1.5144432,-0.19296286,3
4.56412,11.137478,6
-3.2965603,14.886731,9
-2.6304655,12.857816,9
-3.4161928,14.06504,9
-3.992914,14.160771,9
-3.3566206,14.954643,9
0.40598235,14.056677,5
-3.0052338,14.112042,9
-2.278726,14.592598,9
-4.1757283,14.018387,9
3.7085357,11.381591,6
4.7126646,7.1119175,1
-1.1560817,18.11268,2
-3.7712789,15.277811,9
7.509102,5.178231,8
-3.4884064,15.6694,9
-1.445275,5.286846,4
1.4709953,12.795807,5
5.3937097,11.485548,1
1.2902085,0.30208758,3
4.5135865,11.382078,6
2.0302596,13.138355,5
-1.0289487,17.40739,2
4.290412,10.941462,6
4.9422293,10.9880085,6
-3.2369363,12.558977,9
-4.8335223,12.551202,9
7.894152,4.14044,8
-1.6014292,8.03961,0
-1.0482061,10.066753,0
-1.5248761,10.884898,0
-2.2833657,5.108664,4
7.047948,6.0692906,1
5.301638,9.389208,6
1.9716444,7.1814137,8
4.375238,10.693364,6
2.078668,14.985678,5
-3.0418932,15.6704035,2
1.4867029,0.016487718,3
-2.3290625,8.435466,0
-1.4596967,17.097075,2
3.1176503,7.829091,1
1.1671779,12.121947,5
-0.098636135,10.147416,5
0.9544008,11.984994,5
-0.24097216,13.82017,2
5.115112,7.0112796,1
4.7631783,12.126088,5
0.90215296,12.627614,5
0.6721555,6.250344,4
-0.21167639,14.157494,2
3.89043,11.657123,6
-2.0902886,9.213831,0
4.5017223,7.1572976,1
3.1314466,14.764966,5
4.6259136,8.439955,1
-1.235781,10.302837,0
-0.20303379,7.1482058,0
-0.99751586,7.076368,0
3.2865906,15.478901,5
-1.2244908,17.555862,2
5.337282,8.998814,1
4.836359,9.795453,1
2.3609126,12.667966,5
7.0463886,9.189807,1
4.9414954,7.579302,1
3.936136,11.312879,6
-3.1985512,2.3756497,4
2.4150872,0.7082407,6
0.8913277,12.209928,5
3.3926632,15.664194,5
4.7719774,12.147608,1
-1.8974719,15.777843,2
4.285994,8.217031,1
4.8226767,11.285165,1
-4.904043,10.825088,7
-1.302326,8.45576,0
-3.1369753,11.238821,0
-1.7508545,6.1733265,4
-1.6113229,4.872844,4
-2.019497,5.210502,4
-3.3668017,11.300179,9
5.408158,12.821747,5
1.9026079,12.520311,5
-5.862046,10.479142,7
1.9212725,13.436353,5
1.5843376,5.2340364,4
-1.33645,5.143027,4
-1.9176451,11.642005,9
-0.020675901,7.708511,0
-2.1785502,12.343963,6
-4.357872,12.800172,9
3.8530867,10.51515,6
-2.8421679,10.312551,0
-1.3154312,3.1132958,4
5.2893767,11.249196,6
6.6235266,5.99505,1
6.4527807,5.8374147,8
4.649797,6.814096,1
-1.7062572,3.3116646,4
-1.1653581,12.181066,6
9.629517,4.4524317,8
1.6787361,-3.3475182,3
-0.813409,7.940374,0
-6.971352,9.369829,7
-0.051236622,9.533536,0
-0.3621221,7.602986,0
0.99868155,12.130487,5
1.0268346,12.176917,5
-0.75483435,9.08864,0
-0.1770478,10.059465,0
-0.069435954,10.142153,5
0.94982964,12.000347,5
0.022326972,10.003273,0
-7.1126146,9.634047,7
-0.85413116,3.686166,4
3.4996703,15.267379,5
3.4590967,8.95983,6
1.5903019,10.044265,0
3.121374,13.496198,5
3.6023097,14.333443,5
6.491488,9.906257,1
6.4852657,9.339335,1
-5.0083637,10.950939,7
1.676432,-1.6125125,3
-2.8333802,5.343711,4
5.9528723,8.128123,1
7.532045,4.3031993,8
-1.1128383,7.0885963,0
-3.1110358,2.2700913,4
9.495381,4.2906613,8
7.853809,4.2200227,8
7.8202014,4.152544,8
3.8212245,12.364098,5
4.854496,9.294673,1
-4.3764534,9.680114,7
4.3238006,10.81216,6
-0.6353705,3.2571356,4
-1.5189986,3.0861044,4
-2.4450855,2.4191482,4
-2.303765,16.214073,2
-1.1658528,18.203451,2
3.574121,14.843037,5
-0.8563654,6.9955077,0
-2.4326134,14.013194,9
1.5868564,14.527267,5
4.622109,8.872112,1
-4.3266854,9.797097,7
-5.2519093,11.486799,7
7.173505,9.8235035,1
4.425221,8.2507305,1
1.999936,15.174286,5
5.3841815,7.718831,1
2.9254115,13.459575,5
-1.8633485,15.223054,2
2.5812075,15.007743,5
3.5146918,10.196316,6
3.6243408,11.934896,7
-5.7212934,10.777144,7
4.525376,9.469071,1
1.2001667,12.073051,5
5.5954103,11.7615795,1
2.1098108,11.747284,5
-5.9387183,10.268004,7
0.94323117,11.937214,5
3.730846,14.487719,5
5.531502,10.059187,1
3.7504256,15.022762,5
3.7644663,15.258047,5
2.8353627,12.096324,1
2.560698,11.816314,5
3.8495286,12.245014,5
4.390427,8.719733,1
2.6155713,13.340587,5
3.4718554,15.38742,5
-2.040143,12.445123,9
2.06436,12.58253,5
1.9779023,15.233375,5
-4.5347414,10.084615,7
-6.1342106,9.808558,7
-5.2414956,10.352625,7
3.349439,13.876181,5
7.2635665,9.136543,1
-5.5145226,10.715162,7
2.9383266,15.191376,5
1.9488541,14.433625,7
-2.5260952,13.403244,9
2.4648795,12.183139,5
2.1041615,14.329258,5
-6.734659,9.229298,7
1.2748978,13.805031,5
2.8875856,14.755493,5
3.9241836,13.267746,5
-7.318156,9.936077,7
4.056262,10.674931,6
-4.550216,9.346151,7
4.392875,8.85247,1
-5.407758,9.873612,7
2.7270916,14.331013,5
5.8976483,8.690819,1
-6.009399,9.299573,7
4.332669,10.461977,6
3.078424,14.254476,5
1.6605544,15.106255,5
-6.613864,10.24262,7
3.3207045,11.630874,6
3.6009462,15.298725,5
6.454891,7.6221485,1
2.0989606,14.926843,5
-6.854134,9.815641,7
5.2497025,12.40842,1
4.5867643,14.553264,5
-6.687204,9.832386,7
-6.0698595,9.797394,7
3.520621,14.635,5
-4.0969253,9.902361,7
4.9352446,13.115065,5
-6.1247973,10.024748,7
2.8737862,14.195977,5
-5.117627,12.106185,9
1.774062,15.240239,5
4.964487,9.780253,6
5.385869,9.60975,6
-2.4557602,10.083405,0
4.110608,12.520703,5
2.8150415,8.675794,7
7.9223924,4.3618627,8
1.8797427,0.39166126,3
1.9824808,-1.4903697,3
-6.3646526,11.0848675,7
-2.253408,3.7832904,4
2.1701374,7.135912,8
-1.9437124,10.425897,0
1.655215,11.9666,5
4.1214466,16.105852,5
1.8315474,-2.607949,3
8.398503,5.1869526,8
3.6854181,11.5728,7
-0.79510593,17.597673,2
1.0908531,6.191706,8
1.9840454,11.890182,5
2.5600955,11.711754,5
-5.8225627,10.669083,7
-0.12690023,10.027011,0
1.0779976,6.426891,8
9.951348,4.8240547,8
6.105335,7.824067,1
-3.9954236,9.6305485,7
3.863052,10.682192,6
2.1496909,-1.876824,3
-2.1307101,14.54063,9
-2.2230678,11.556857,9
3.239431,10.043547,6
3.2717125,14.110428,5
4.010949,11.740097,6
-1.3147205,18.69565,2
-4.834147,14.416944,9
1.6834112,13.299915,5
7.641803,5.3762317,8
3.0554006,15.352322,5
7.049933,9.253617,1
3.4898152,12.445338,1
-1.0191271,9.084323,0
-0.31517756,9.510418,0
-1.0342326,9.559876,0
-0.6194255,5.5695047,4
-2.302374,11.614749,9
0.282366,7.1433506,0
-1.1403736,3.261902,4
-4.601121,14.796883,9
1.6702217,-2.8333626,3
-1.5131576,12.507616,4
1.2088267,13.753296,5
-1.5685651,12.383397,9
-1.576138,11.100379,9
-1.8627623,11.744871,9
-5.2495813,10.154005,7
-5.1173534,12.492052,9
-1.5449197,12.124017,9
-0.6102675,7.189689,0
-5.383639,9.967676,7
-2.5016665,15.813942,7
-1.3377455,18.26086,2
-5.426396,14.712395,9
-4.3592324,9.131762,7
1.3423922,-0.26611835,3
4.2360387,11.722698,6
0.53023374,8.408797,0
8.839793,4.596139,8
7.1912494,8.728304,1
-3.059979,14.94337,9
-3.3096013,14.616865,9
0.46082067,6.075339,4
0.6047697,6.01704,4
-3.160663,13.254703,9
1.492554,14.661728,9
1.776728,15.258311,5
-5.3062577,13.693427,9
-3.4471092,13.741596,9
-1.8038033,8.348824,0
1.4627361,10.136153,0
-5.2573304,9.015241,7
3.0758135,9.043415,6
5.2957783,11.929585,1
-0.4570006,3.4751976,4
6.1634545,6.868173,1
-4.691047,11.635142,9
-2.3588784,15.087929,9
2.5106118,10.138404,6
1.508275,1.1206346,3
-1.673616,6.3660746,4
-2.8191726,12.490533,9
-3.6485705,14.05145,9
-0.89200705,8.71105,0
-1.1893144,8.591944,0
-1.2676538,18.173351,2
-2.953514,9.04082,0
6.9423895,8.989026,1
8.140011,4.340701,8
3.8313723,13.835413,5
0.771836,6.8893175,8
-1.1621805,11.7803755,8
0.73636574,6.4479795,6
2.3256052,13.446413,5
-0.63106287,10.609647,0
-4.756759,8.119738,7
-3.4324567,12.962159,9
-3.6399035,10.359093,5
7.367558,4.9711294,8
0.6959174,7.3152785,8
1.9670705,9.628965,6
-0.67995703,16.240738,2
-7.340253,9.611939,7
-6.3489347,9.282826,7
-5.9409637,9.797402,7
2.8113234,11.241515,6
3.1860056,11.336905,6
-1.290158,11.333087,9
-0.8030704,16.922895,2
-0.088539556,15.684827,2
2.9457319,7.135969,8
3.633423,7.128259,8
-2.1686394,2.836465,4
-2.1739843,4.993627,4
6.0314856,10.248991,1
-5.1130815,8.631719,7
-0.9531223,9.553985,0
0.46521208,7.940015,0
5.1206117,13.011669,5
1.9500017,13.124652,5
0.96001047,11.957207,5
3.6930676,7.071182,1
3.1104643,12.739148,5
-0.08584128,6.755155,4
0.26071712,6.3123684,4
0.34554002,4.713922,4
-1.0019261,14.724291,2
-1.1371206,10.406141,5
0.074220896,6.6583776,8
0.22091866,6.2909718,4
0.024727527,5.509405,4
0.12632021,4.776453,4
0.36550525,5.8777127,4
1.8882431,0.53284985,3
1.98659,0.26872143,3
1.6392003,0.958496,3
1.8666505,-0.06636032,3
2.139333,14.569671,5
2.5895395,0.70440626,1
1.7121897,12.953369,5
-0.37353638,6.810952,4
-0.52537596,7.641726,0
-0.5391568,6.246075,4
-6.0150204,8.848253,7
-1.4762638,9.666706,0
-2.450523,3.4835129,4
5.8301783,7.527347,1
1.0586416,6.7962112,8
-2.025441,17.606798,2
-4.0704083,8.869926,7
-4.6809754,11.819642,9
2.1167595,10.053405,6
-3.0310879,4.351429,4
-2.7762585,3.8154092,4
4.4307103,10.019668,6
-5.604706,14.826371,9
-2.374529,5.7513986,4
-1.0433247,4.7821593,4
-1.9938027,2.7136295,4
1.134213,6.9898877,8
1.9674593,-0.26853353,3
3.994752,15.9144535,5
-1.7836045,4.752039,4
-3.6190066,9.386356,7
2.8845675,8.9123955,6
2.200491,9.306403,6
3.2720604,11.959696,6
-0.17180687,7.2510643,4
0.08472525,8.590274,0
0.03245498,8.5918455,0
0.03859047,8.579169,0
-3.8464518,9.162129,7
0.69266534,8.903014,6
0.105877265,7.1304193,4
0.046916835,8.519403,0
-2.0399601,17.898884,2
3.8965871,14.4770355,5
-0.9748647,5.677746,4
-3.7262182,11.076253,0
-2.6640823,6.8518844,4
1.5603441,-2.5678751,3
-1.5563873,6.9272013,4
-6.528656,10.26039,7
-3.2127252,13.332311,9
-0.6266147,15.966105,2
5.9299517,7.5706353,1
-0.72200775,6.8617454,9
-2.6874132,9.908131,0
-3.7740452,14.812541,9
-3.6151977,10.601152,7
2.5779471,10.505188,6
-1.4831285,4.6745358,4
1.112206,13.10048,5
-0.49284908,6.4915113,0
-1.5404739,3.7156599,4
-4.1665893,12.649257,9
-1.8969913,3.5484586,4
1.2880847,5.4727607,4
9.029201,4.4366703,8
1.1176895,6.8601246,8
-2.1015499,11.92564,9
5.0685825,10.046237,6
3.8268185,10.211706,6
-1.2835386,8.433442,0
-1.78108,8.589707,0
2.834064,10.379591,6
4.1215577,13.712661,5
-2.4235604,12.34232,9
5.9963627,8.044157,1
-5.044719,10.625653,7
4.1564794,9.642532,6
5.413542,7.475228,1
-1.3504121,18.8507,2
-5.470545,9.383051,7
-2.5429738,6.499496,9
4.750216,12.5829315,5
-1.8276731,5.8099103,9
-5.7088904,12.510455,9
-2.2815046,7.9391394,0
-3.7227473,10.555532,7
7.142605,9.398495,1
-3.615764,11.755684,6
-5.8235316,9.303003,7
-3.898745,15.241762,9
5.323552,8.50836,1
3.145969,13.801981,5
-2.9605083,14.102722,9
-3.735373,9.467867,7
-3.0165787,14.389583,9
-5.9817047,9.186347,7
1.5014179,7.6090064,8
-4.266395,11.126461,7
5.894665,9.918657,6
-3.996271,10.69565,7
-1.0476904,9.863167,0
-0.83613366,9.134728,0
-1.4314928,5.029476,4
-2.003318,4.911129,4
5.496735,7.372151,1
1.795186,-2.9058027,3
1.7190506,-3.2986016,3
1.676442,-3.5610092,3
1.3099397,12.725265,5
2.8223095,11.246488,6
1.7086002,12.912371,5
-5.89906,10.153979,7
-4.158015,7.594762,7
-2.933529,4.863913,4
-3.0296493,5.1077805,4
-2.6738365,10.735198,0
7.4536023,8.460012,1
-1.8427559,8.845818,0
-1.7185183,10.790131,0
-0.8757845,6.893173,0
-1.6620687,16.226503,2
5.775943,7.502681,1
-6.841461,10.368607,7
-3.1357381,13.267531,9
0.27429947,11.952366,5
-1.3382565,11.014618,9
2.5664093,14.131913,5
-1.3040811,11.161089,9
-1.9182094,3.25451,4
1.9945554,5.334879,4
-2.7231686,5.56527,4
6.3643184,9.883121,1
1.8042473,10.048477,6
1.7159704,9.570992,6
1.7266104,-3.113406,3
1.677371,-2.6630025,3
-1.6891927,4.254812,4
12.799457,5.7086973,8
-1.2656394,18.57468,2
4.9040194,9.662867,6
-3.7277563,15.477992,9
11.882986,5.2874236,8
-0.07968003,4.7356687,4
-0.39675814,14.994953,4
-0.5238662,15.199561,2
-0.79917204,16.728914,2
-2.851889,9.230601,7
-2.604445,5.8161387,4
-1.508031,9.592839,0
6.724789,6.022897,1
6.1863117,6.3726726,1
7.027316,5.334413,8
-2.8489459,5.591994,4
-0.34877837,5.48491,4
-2.783018,1.9715377,4
1.0237597,9.572806,0
-2.553142,12.578081,9
2.075075,9.11859,6
1.520792,-0.8881588,3
2.800757,9.257739,6
0.64181095,6.835094,8
-0.29178208,6.1162567,4
0.29274517,6.2756295,4
7.4651437,8.182609,1
4.1807137,7.2939343,1
3.714918,15.05901,5
3.4490929,14.71436,5
-1.9714527,2.1470528,4
-4.1186037,14.532298,9
2.6719599,11.99453,6
-1.9915211,14.921457,2
6.0370803,8.054254,1
5.250242,8.66914,1
3.398559,15.205669,5
-1.4928341,5.3455825,4
-2.0871806,5.7549877,4
3.3609154,11.773356,5
3.3709366,11.631039,6
3.903931,9.772825,6
3.888634,15.724216,5
2.7649446,13.6395645,5
1.8957227,14.8843155,5
3.2465737,12.409377,5
1.5829906,13.011581,5
4.328351,16.17248,5
6.963589,7.8762517,1
-1.521004,10.0882635,0
1.0701369,8.130292,0
2.9608064,8.260365,6
-1.5224342,14.406047,2
0.81467974,8.1728325,0
0.35858828,7.834265,0
1.7700197,8.661877,1
-3.2999842,8.947525,7
4.1003056,12.555952,5
-5.40627,9.051691,7
-5.388468,9.125268,7
-4.2633414,8.957673,7
-0.032417454,7.5782113,0
-4.1110682,8.588087,7
-0.39452073,15.09018,2
0.6591991,12.908265,5
2.9280665,6.013624,4
2.154111,13.182311,5
5.5900345,7.9377546,1
3.6426811,13.174612,5
-3.995166,9.048401,7
-4.200938,11.14836,7
-2.6834896,10.210069,0
1.7049923,-1.033346,3
1.6580554,-2.7247572,3
1.567809,-0.8872134,3
1.7225734,-2.839232,3
1.9691253,0.3550578,3
1.8187987,-2.4580617,3
1.841842,-0.95246196,3
1.7057836,-0.26451492,3
1.6898324,-2.7951198,3
1.6650897,0.8391659,3
1.8310114,-0.25677556,3
6.514139,7.2112455,1
5.8516626,8.489192,1
6.257323,10.722213,1
-0.68766814,15.21136,2
-1.4485642,16.256964,2
-2.093996,7.477004,7
1.6193722,-2.3197134,3
6.7590594,8.315662,1
6.6698475,10.767324,1
-3.2228289,2.0385795,4
7.012478,7.9263954,1
4.584502,10.787766,6
-4.819721,10.771817,7
3.251845,15.093308,5
12.523359,5.581846,8
-2.5553532,3.0774434,4
-2.0433874,17.697678,2
1.4754442,-0.061691698,3
1.6605988,-2.5989196,3
7.6709886,5.3418813,8
-2.4272935,2.4994142,4
-3.533296,9.017061,0
8.258685,5.1065583,8
-1.3817575,12.024943,9
5.02772,7.5171742,1
6.7964034,9.460959,1
1.9464576,14.764906,5
-1.1222901,15.298185,2
4.504554,14.054809,5
-5.3740144,10.534877,7
-2.990768,15.443125,9
-1.763717,4.9276013,4
-4.18819,9.077606,7
-0.94339484,5.7361774,4
4.098238,10.495126,6
-2.2357783,14.763686,9
2.1788008,15.29673,5
-6.3446617,10.205103,7
-4.081752,7.0014277,7
-4.7500014,13.884833,9
-0.69636995,17.473145,2
-3.0999346,10.274242,0
3.8316789,7.852852,1
3.867731,9.53402,6
5.410166,12.780684,5
-1.1064347,6.983732,0
5.522898,8.064499,1
2.1224523,14.883596,5
-1.8273983,3.0430388,4
6.1115775,6.1602716,1
10.268334,4.547482,8
-2.5881226,2.4875107,4
-3.23585,2.258739,4
2.9224744,15.1606865,5
-2.0258632,2.191888,4
-1.0596828,15.20102,2
-2.7965279,8.360648,7
2.6410308,10.157898,6
4.304662,9.356672,1
3.018322,11.68797,6
0.0036195344,15.072661,2
-3.122724,2.0683281,4
-5.670655,13.790588,9
-0.8464084,8.565509,0
-1.833188,15.615838,2
7.1936183,4.507311,8
8.761558,5.0846114,8
-1.1823391,3.783023,4
2.1486757,10.427543,6
3.9534955,10.270237,6
